白名单,#genre#
Самара,http://live.guberniatv.cdnvideo.ru/guberniatv/guberniatv.sdp/playlist.m3u8
小小甜的骑士,https://www.goodiptv.club/douyu/9236042
伊春新闻综合,https://liveplaysr.dbw.cn/lsdream/pkHc359/2000/live.m3u8
卖女孩滴小姑凉,http://iptv.jxpan.vip:18888/aio/douyu/922564
MordonFreeman是谁,https://www.goodiptv.club/douyu/9524579
渔农泰叔,https://www.goodiptv.club/douyu/9348784
女汉子说电影,https://www.goodiptv.club/douyu/9395966
冷漠-别把寂寞当缘分,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_6210858&response=res&format=mp4&type=convert_url
「上海」长三角之声,https://tv.iill.top/fm/843
好像视说故事,https://www.goodiptv.club/douyu/8891883
浩贤说电影,https://www.goodiptv.club/douyu/10535867
鄂东老男孩,https://www.goodiptv.club/douyu/8837707
全职猎人,http://live.nctv.top/huya.php?id=30080254
斗鱼电影71,http://zzy789.xyz/douyu1.php?id=2987100
歌团★100,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240245283772.mp4
大魔王说游,https://www.goodiptv.club/douyu/10415661
喵来啦V,https://www.goodiptv.club/douyu/8657669
电影黑匣子,https://www.goodiptv.club/douyu/8706652
只问你肯不肯,https://vdse.bdstatic.com/d4463cd83c0c47fba7ce65c71ad94bbb.mp4?authorization=bce-auth-v1%2Ffb297a5cc0fb434c971b8fa103e8dd7b%2F2017-05-11T09%3A02%3A31Z%2F-1%2F
斗鱼电影5,http://epg.112114.xyz/douyu/7116591
「山东」体育休闲广播,https://tv.iill.top/fm/520
政宗君de情敌,https://www.goodiptv.club/douyu/9624330
清泉玄鱼,https://www.goodiptv.club/huya/30297342
银河少女-,http://iptv.jxpan.vip:18888/aio/huya/26355760
洪江综合,http://liveplay-nanyue.rednet.cn/live/hongjiang_tv_ced5a7.m3u8
百年影视馆,http://iptv.jxpan.vip:18888/aio/huya/30399989
脑袋大1937,http://iptv.jxpan.vip:18888/aio/douyu/7655471
南宁影视娱乐,https://hls.nntv.cn/nnlive/NNTV_VOD_A.m3u8
百态人间大赏,https://www.goodiptv.club/douyu/8724904
「甘肃」天水交通广播,https://tv.iill.top/fm/1389
Psyman塞门,https://www.goodiptv.club/douyu/9753585
水晶awa,http://iptv.jxpan.vip:18888/aio/huya/30080247
合家欢,http://live.nctv.top/huya.php?id=11352877
丧尸来啦,http://live.nctv.top/huya.php?id=11342422
「贵州」交通广播,https://tv.iill.top/fm/1700
科学放映室,https://www.goodiptv.club/douyu/9439712
海狸呐,https://www.goodiptv.club/douyu/5841922
阿九筒的春天,https://www.goodiptv.club/douyu/3705679
「浙江」义乌新闻广播,https://tv.iill.top/fm/2246
M4:Sports,https://iptv.mydiver.eu.org/live/encrypted/ODU5MGVhMjY5MDQ0ZWQ0MDdlNmZkYTJiMDg2YmI5YTM6MjgyNTE1ZjQ5YTgwZWJlOTk3ZjZkYzY2YTU5ZWYxNTM3NzgyZTM3YzA0ZjQ2NThlYTU1YTc3NTljMjljZTE4ZjJhNDUzYjQwYzg3OTU0ZWZkMmEyOWUxZTI0YjAxY2I3YzE5YzhkYjUwZTIwNWEyYmRmNWY5YWQ0YjcyZjVjZTlkMjY5OTg2ZWVkMmY0ZDJhYWVkMzJkOGQ5YjJiODEwNGYxNzM2ZWQzNzhiMjU0OWU5YmI1NWM0MDU5MzQyMTc2YTdkNWE0YTJkMTU1NDllOWE2MjhkOTA3NzI2NGM5OGIyNTNlMzgyZDY2Y2Y0NDhhMTg2MWFiOWExYjY3YmQ3YTc5MDY0NGMzNmQ2MzNiMGJjMTU5ODkzZTY0NzNiZTYwZDg5YjM1ODcwYTgyNzUyNjMxNTgzYWFhYzI0MzcwNzIyZDFlZjJjOTBkYTAwMjFhZjU2NzQzNzc2YjJjNDAwMw?username=tg_at1uqlok
仙女鹿、,http://iptv.jxpan.vip:18888/aio/huya/29835716
斗鱼电影97,http://zzy789.xyz/douyu1.php?id=8867878
千代语默,https://www.goodiptv.club/douyu/9484187
「广东」怀集音乐之声,https://tv.iill.top/fm/2518
1plus1марафон,https://stream1.freetv.fun/1-plus-1-marafon-4.ctv
h1,https://stream1.freetv.fun/h1-1.ctv
快看张不止,https://www.goodiptv.club/douyu/8413226
回去拿马卡报,http://iptv.jxpan.vip:18888/aio/huya/30080238
翦元良,http://iptv.jxpan.vip:18888/aio/huya/21059596
перший,https://stream1.freetv.fun/pershii-3.ctv
凤凰传奇-月亮之上,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_7084968&response=res&format=mp4&type=convert_url
0小行家0,https://www.goodiptv.club/douyu/9280356
龙视本山快乐营,https://www.goodiptv.club/douyu/9374865
dw151295068,https://www.goodiptv.club/douyu/12655359
秦看番,https://www.goodiptv.club/douyu/9542832
动物启示录,https://www.goodiptv.club/douyu/9443129
纳豆奶奶666,https://www.goodiptv.club/douyu/8745628
裸奔的蜗牛╮,http://iptv.jxpan.vip:18888/aio/huya/11342418
辰哥说电影,https://www.goodiptv.club/douyu/9371407
ИЗВЕСТИЯ,https://hls-igi.cdnvideo.ru/igi/igi_sq/playlist.m3u8
在异世界获得超强能力的我，在现实世界照样无敌～等级提升改变人生命运～,https://iptv.mydiver.eu.org/live/encrypted/MjM1ZjQ0N2FjMGM1OWQwMjM4MWUzYmI5NjNhZjI0ODE6NDIxZDQyMjMxYjZiZDE5MmZjNDA2Y2Y5ODhiODA2OGMzMWM3NzllZWNlODYxN2ZkMDM0N2ViMzk5NjhlYWE0MmQ0ODZkOGNiOGUzZDBlZGJkMmY2YjBlYjhhYjFlYmY4ODI5YWQzYjY2Yjk2Yjk1NGNlYmM1MjVlZmM4NDM0YThjOWFhOGExNTlhMDc2MzJiMTg2NDMwMjIwZjYxMGI0ZmU4NGNkYzNmZjY0NDkxNDViOTg1N2MyNzZiZWU5MDNmOWU3N2EyZjM5ZWZiOGU0YzUzMDRmMmY2ZmY1ZTJmZjM3MDU1YzI3MDcyOWQ0ZTRlMzQxYmM2ZmEzYzgwZjUzNjJiZWI4NzI0NWJjMmQ2OWIxMzhjODg0MjJiMDYwZmFkMjhiZTY1Mjk4OTg3NTNhYThkOTVmOTBiN2UwMmZiNzA3NzM2MmMwMjQwZTczNDQ3YmEzZGZiMzIwNmIxNzM5MQ?username=tg_at1uqlok
搞笑孟文明,https://www.goodiptv.club/douyu/9766337
动作大片放映厅,http://iptv.jxpan.vip:18888/aio/huya/10871113
昆明汽车广播FM95.4[0*0],http://ls.qingting.fm/live/1936.m3u8
篮球小人物,https://www.goodiptv.club/douyu/9184257
一颗咕咕星,https://www.goodiptv.club/douyu/9388557
阿卓丨a丶zhuo,https://www.goodiptv.club/douyu/1558490
斗鱼电影HD12,http://epg.112114.xyz/douyu/2436390
使徒行者,http://cfss.cc/cdn/hy/23734256.flv
巧家,http://livebroadcast.ccwb.cn/live/w1593303918254963.m3u8?zyund
创世纪,http://iptv.jxpan.vip:18888/aio/huya/29465852
民工小代,http://zzy789.xyz/douyu1.php?id=9616619
新忍者哈特利,https://iptv.mydiver.eu.org/live/encrypted/ZWNhYzExMThlZDA3M2FmZTE5ZjZiMTIyNThkMTA2NzE6ZjVkM2M5M2FlNDUzOWY4YmNlZDQ3ZTU4YmQ4MWRhZDkxNDA3ZjVmODFmYTEzNTU0Nzk0MjUwMWRiNzJhMmM4ZGM2YzU5MDYyNDY0ODE5ZmFlNzNiMWNlODFmNWFlYTYwMmMxOGY1ZDczYjAzNGRhZjViN2U5YzQ1MTM0OTQ3Mzc3N2UyODAwNzZkNzBjNjY5Mzc0OTMyZTU3Mjg0ZmZkYzNkN2RmMzE3MTI2YmE4YTE5ODAzMGI3YzEzYmU3ZWNhZTIzY2ViZDc0NTYyZjRjZGFhYmE4ZTQzYTQzNThmZjdiMDdhNjUyMDg3NWJiMmNkZjA2NWE4MThlZDAzOTliZDgyYmM3M2YwZGEwNWQzYjliNzQ0MWUyMDUzMmU4NTVjNDM0NTc5OWUwMmNlZWE2MTExYzlkMmMyMmY5M2UyOTI0MWM2NmVlNTZhNjI5YzMxY2ExYjg1NTBhY2NkZWYwOA?username=tg_at1uqlok
恶紫之夺毡酒,http://iptv.jxpan.vip:18888/aio/huya/26355866
狂野的种马小说家,https://www.goodiptv.club/douyu/8849703
周墨看电影,https://www.goodiptv.club/douyu/9505584
成都文化休闲广播,http://livecdn.pull.cdbs.com.cn/live/fm946/playlist.m3u8
「江苏」无锡经济广播,https://tv.iill.top/fm/1438
电影_古装片,http://live.nctv.top/huya.php?id=11336590
cctv6-电影,https://stream1.freetv.fun/cctv6-dian-ying-13.ctv
冷孝洪,https://www.goodiptv.club/douyu/9527761
电影解说04,http://huanqiuzhibo.cn/manifest/douyu.php?id=8799435
360Новости,https://live-vgtrksmotrim.cdnvideo.ru/vgtrksmotrim/smotrim-live-03-srt.smil/playlist.m3u8
「河南」经济广播,https://tv.iill.top/fm/392
ebse,https://stream1.freetv.fun/ebse-2.ctv
「湖北」随州综合广播,https://tv.iill.top/fm/1529
铁血真汉子,http://iptv.jxpan.vip:18888/aio/huya/11342395
TVCultura,https://player-tvcultura.stream.uol.com.br/live/tvcultura.m3u8
金渐层沈同学,https://www.goodiptv.club/douyu/9516467
a萌小翘臀,https://www.goodiptv.club/douyu/7552568
黑河新闻综合,https://liveplaysr.dbw.cn/lsdream/86qwqcs/1024/live.m3u8
韩·KBS2,http://iptv.zkbhj.com/tv/url/go?id=b12aff28817efabb236a0e1fa476dc4af2325e82e1723382000c25c9009b1449703a53d8cb741b92224765715d1a7388d43b8da7f422852ecf86f83de913c00f
新视角解说,https://www.goodiptv.club/douyu/8813254
山东｜烟台经济科技,http://live.yantaitv.cn/live/27f84144e95a4652ae9e5c211b2a6b55/405f3e33ba384aa0a16014d0becd1261-1.m3u8?shandd
SuperSportRugby,https://iptv.mydiver.eu.org/live/encrypted/ZGFkZTdjMTJjMTQyOTAxOWU4MmE5YTM5ZjlmODI0YWE6YWI3NmVmMGY4ZDgzM2Y3MjJjYTMzYTc0MmY0NmVmNmYzMzhhNGVmMmY3MzY3NDFmM2RlNjc3MTVhZDZhNzI2OWEzNTc1YzliMTg1MzhhNWE4YjBhMmVlMzg2ZDFiZTY3NDA4NjFhMWI0ZDkwZTljZDEzN2ZjODQ5Y2E3YzlkZWVkNjQxZmU2MmExZWM2OGEzZmFhZGFlZThmMTgxZTM1ZmZlMTg0MGE3ZWFlYWQxNGU0ODQxZTEyMGU5NmYwOThkZjQ1YzVjZDIxNmI2YjdlYWQ3N2IzY2RlMzNmYmFlNmM3NWFiMmVkOWExZWU2N2Y0M2E1NTc5OWNmY2I0MTNiOTAyNzdlOGFkOTljOTI4ZjUwY2RkOWUxZDM4Mjc0ZjhhMDlhYzA0YzA4MTM0NGIxMjRjY2YzNTUzYWVkOGU0NDE5OWQ0YTc4NDYyYTYyZGMyODg0ZWJmZGE5YTkxZjM2NTcxZjJkOWI4MDAwNjUwZWRkODE0YzkwMjUyNTExMGU1?username=tg_at1uqlok
楚哥说电影,https://www.goodiptv.club/douyu/9375743
一条正弦sin,https://www.goodiptv.club/douyu/9497985
凤凰传奇-华夏传说,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_40828850&response=res&format=mp4&type=convert_url
「内蒙古」赤峰农村牧区广播,https://tv.iill.top/fm/810
小樱樱,https://live.iill.top/douyin/xzh0601xx
橘癫疯Oswald,https://www.goodiptv.club/douyu/8793544
止戈电影,http://iptv.jxpan.vip:18888/aio/huya/19863777
RTNews,https://rt-glb.rttv.com/dvr/rtnews/playlist_4500Kb.m3u8
高进-幻觉,http://em.21dtv.com/songs/60138283.mkv
菠萝屋SpongeBob,https://www.goodiptv.club/douyu/12400977
「广东」清远综合广播,https://tv.iill.top/fm/2195
我只是个好人,http://iptv.jxpan.vip:18888/aio/huya/23728674
亮哥讲电影2,http://iptv.jxpan.vip:18888/aio/huya/29982687
胖段段fre,https://www.goodiptv.club/douyu/9662856
LIGhtYgo,https://live.iill.top/bilibili/527206
一起看港剧,https://www.goodiptv.club/douyu/5061550
卡皮君本人,https://www.goodiptv.club/douyu/9050486
白菘无人省,http://iptv.jxpan.vip:18888/aio/huya/26355864
喜剧电影放映厅,http://iptv.jxpan.vip:18888/aio/huya/11602031
我是怪异君V,https://www.goodiptv.club/douyu/10279570
詹姆士出走料理,https://iptv.mydiver.eu.org/live/encrypted/YzQ2MzRlYjIyYjcyYjBiYTEwOTg2YWRjNWRkNGJjM2I6YmE1NjdhMzQ1NWMyNmU1ODA2YjE2NGE1ZjVmNTdmMGQ3NmQzN2JjYWFjMDk4YTQ3NWM5ZmVkMDQ5NjZkYjg0OTYxNjFmZGY1N2I3NzhmZGI2MjQzNDMwNTdhOGU3YjRlYTk1MDQxNjZjMmNhZTUyN2NmNzQ3YTlkMTA2OWVhMWY5YjQxNTY2ZjQyYmRmMWFlZjM1OTVmYzlkOTdmZTkyMDAxOTBhNzkzM2FhMTZiNDE3ZGY4Y2UyZmEwYzVkNzIxMGVkYWQ4MjY5MGI4MjIyMjg2Y2FiNzYxMTA3OTRmMDgzNDY0YTc4MDQxNmQxMWI5MjBiMTFjZDkzYTYyMzhkMmYwNTM0ZDYyMzRlMDc5OTEyOGQ5NzA1M2JkNjYyZTQyM2I3M2FmNzFlNThjZTUwZmY2NWZjODE0MmRiNzdlMGIwZmJlOGUyZTZmMzNjYTAzMDU4M2Q5OWQ4MTJmMzQwMg?username=tg_at1uqlok
肥宅小草,https://www.goodiptv.club/douyu/8887438
陶红-堂堂正正一辈子,http://em.21dtv.com/songs/60139263.mkv
西藏藏语卫视,http://php.jdshipin.com:8880/xztv.php?id=zy
小涛讲电影V,https://www.goodiptv.club/douyu/8415464
露露姐,http://iptv.jxpan.vip:18888/aio/huya/11601964
韩国太妍17,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240298266546.mp4
国际吸猫协会,https://www.goodiptv.club/douyu/8657834
瑜熙,https://live.iill.top/douyin/nst_fairy
飞行员欧文讲故事,https://www.goodiptv.club/douyu/9678790
海绵宝宝宝,http://iptv.jxpan.vip:18888/aio/huya/11352919
「贵州」中国交通广播,https://tv.iill.top/fm/748
朝服金子,http://iptv.jxpan.vip:18888/aio/huya/29465865
今天不想梳头发,http://iptv.jxpan.vip:18888/aio/huya/30080233
笑笑笑团长,https://www.goodiptv.club/douyu/10329368
天堂电影1895,https://www.goodiptv.club/douyu/9573592
ReteBiellaTv,https://sb.top-ix.org/retebiella/streaming/playlist.m3u8
金庸武侠,http://cfss.cc/cdn/hy/11342435.m3u8
实力拔萝卜,http://iptv.jxpan.vip:18888/aio/huya/11601960
橙记Orange丶,https://www.goodiptv.club/douyu/4549169
替你挨过揍的朋友,http://iptv.jxpan.vip:18888/aio/huya/11602045
小青放映社,https://www.goodiptv.club/douyu/9314689
简小熙,http://iptv.jxpan.vip:18888/aio/huya/11342399
王纪超人,http://iptv.jxpan.vip:18888/aio/huya/21059551
SKYSPORTSGOLF,https://iptv.mydiver.eu.org/live/encrypted/N2E3M2NiMDM3YTc1MTdkNGU3ZTg4MDNiMDY5ZmJiNzQ6MDU1YmNiZjY0N2UwN2JlMWI1Njk0ZDFiOTBiOTc5Mjk4Y2Y1MWExZDE4NTU2M2Q1NmM2YTE4YjBlOTljMmI1YWIxODcwOWU4MzgyZDMyNjRkOGY5MGZmYjJmNDllM2YxMWY3ZjA4YzdmZDQ0ZGM1Mjk2MGQ5MTcyYThhOWE2ODBjMmRkMjQyZWY5NzI2NjgyZDNkMjE2ZDliMTBhYjc2NDU2MTgzYTY2ODM0Y2ZhZGZkNWI4ZTEwODA5YWVkYjcxZjgxODNkNmI3MGUxN2FjNjM2ZjdlMTU5NjA5NTA3OWE5YWIyN2JkZWE5YzkzZWJjNTdkM2EzYTU5NDljYzY1Y2E3OGNiZjg5Nzk1N2FmZWJhODU2Yjc1ZDUyMGM3Mzc0NGU4NGEwNjNhZmI4OWJjOTEyNzY0OTM2NThiZjFlYmNlYWM5YTU0ZjE0YTQ3Y2M0YTllMzkxZTU2MDk4YzlkZDFhNGExMWMwMDNiZDViMjg4Y2U3YjU1MmRiYmQ0MGEy?username=tg_at1uqlok
宠物电竞领主,http://iptv.jxpan.vip:18888/aio/huya/30080235
永夜星河,http://cfss.cc/cdn/hy/23734169.m3u8
武侠电影,http://iptv.jxpan.vip:18888/aio/huya/11342427
🐭鄂尔多斯新闻综合,https://live.nxw.org.cn/lsdream/h2mxgj4/1000/live.m3u8
三十而已,https://iptv.mydiver.eu.org/live/encrypted/NzAzMmUwYWJjY2VmODM2NGMzNzYyMDUzNjRjNWU1NmM6YzMyNjdiNzY1MjA1ZGM5YjYxMTg3NTY5YTI2NjUwYzMyNDE2ZmUwODgyYTMyZTJiMjgwYTIxNzFkMzg3ZTNhYWYyZWVlZWZlMDA5NGQzNDcwYjQ3MDc0N2I5ZmMyNDQ2NDZiZGE0YTMzZmRkNGUwNmFlOGRhMDg0MDE3ZTYxY2Q0OGY0NzQ2NzM3MDRjZWY3ZmUzNGRjYmE4ZGY4YzczMDM3NzczODYyMjUyMDQwNTdmNmViNWRmZTY4MTZhOWIxODEwMzdhMWFjNjM1YjQwMzczYTFlNGNkMjZmMjk0MzUyOTBjN2VkZmVlMGI3ZjJhMDYzNTVlYzAzZjlmYmU3ZTU2NzFiZGNlYWU4ZjgzYTA0NmYzNWE1NDA4YmUzN2Q4ZjEwMWM3M2ZiNjZhYzVlNzQ5NzJhYjk5MjNhYTQ1YTI0MWFkM2Q5NWEzMTllZGFkZjY0ZDNmZDlhMmNmNjM0OA?username=tg_at1uqlok
「斗鱼」王者荣耀??,https://live.iill.top/douyu/1984839
老王夸我帅,http://iptv.jxpan.vip:18888/aio/huya/11352964
怪味爆米花电影,https://www.goodiptv.club/douyu/9422144
经典拳赛,https://www.goodiptv.club/douyu/9412138
创艺微视觉,https://www.goodiptv.club/douyu/12619211
理娱打挺疼,https://www.goodiptv.club/douyu/2925563
西西姐姐,http://iptv.jxpan.vip:18888/aio/huya/29581116
早餐中国,https://iptv.mydiver.eu.org/live/encrypted/M2M0NmFkMDUzNmU2MzRjNzFjMzAxZmU5YmY5ZmM5MTQ6ZDlkYjNlMDljMjNlZWM4NGE5ZTgzZTA4MWUzNTNiZWM4NDUyMTVkZTZmYWJlY2UyY2ExZGM5N2UyYTE0NTI1NmQ1YzZhYWJmNWVlYzE1MjQyMWFjODJlOWRiMDM4ZDZkM2NmYzUxN2VmNTY3MGM3ZDc0N2VjMWY3ZWRjMTBjMmU0NzcwNGUxMTg0NjYyM2Q5MTY1MDk1NTI5ZTg4ZjQxMjk0N2FkNDczOTUwMTMwMzc3ZjM2NmUyMjc2MmJjYWNkY2E2NmU3MzllYjYzYzUxYTgzZjJjNTM2NGU1NWE2NDc1NDFkY2FkM2U1ZGE1ZDhlOGNiNDRjMzgyOGQ4MmZlODc2YzlhZjI2ZmQ5ZDJjYjc5MzU5ODUzNmVlOTYyMmVhMDgyZTk2ZmFmY2MzYTM4ZWUzZWIyMDlhYjMyYTBiN2M5MTYzYzc4ZDY0NDYwYzdhMzk4NDdjYzU2MTc5YTEwOQ?username=tg_at1uqlok
陈瑞-有谁知道我在等你,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_1583218&response=res&format=mp4&type=convert_url
小雪宝的爱情公寓,https://www.goodiptv.club/douyu/9586235
BeinSportsEnglish2,https://iptv.mydiver.eu.org/live/encrypted/MGE4MWJlZDE2NGIxMTBlMjgwYjIyODJmNzJkMDMyYzE6ODk4NjgwNmY1YzcxMzkwNmM4N2RjM2U0MjZlNmE5ZDMxN2VlYTRkOTEwYjQ4MjE1ZmYxYzU4YTFhMTE2ZWVlYzFjYzE0NGVjNDgxNWVmZWZmMGJkYzkwZDRjYjBhYmM4NGI1MTJiMWE2NzBjY2Y4YTc0NmRmMjgzMDZiYmYwOTMzMGZiODBmNjExOGY4ZWJhM2E2ZTkyYjM2ODg2MTU3YjkwMTFhOTY0YjE5YTRkNDEyNjI2NTJkOTM5ZGZkODZjM2RmNjc4YjllMmZjZDg5YTkwM2IyYThhZmE0YWYxOTYxMTEzNmQ1MzU5OTQ5MGJjMmFhYjUxNDA3NjlkMjhhYjUxZTU4NTM3MTIxZmI1NTI5NWVhZmRjZjgzOTVhMTg2N2ViNTU4MDIxMWM4MTExOGVjOWY0NGJkOTEyYTQ1YjFjN2M5YmE5NTQ2MWY2NTc1MTMyNjBmMTE0MTMxYjYwNzEyMzAyMmIyYTlhNDY3N2Y2ODYyYzM4M2JlOGY4YTVhNGNjNzYxZDBhNDI0ZjUxMTUyNmI0ZjhmYzAzMTE5N2I?username=tg_at1uqlok
火龙果说电影,https://mursor.ottiptv.cc/douyu/9559158
西藏影视文化,http://php.jdshipin.com:8880/xztv.php?id=ys
暴躁少女零九,https://www.goodiptv.club/douyu/9065302
冷漠-真不是闹着玩,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_22836669&response=res&format=mp4&type=convert_url
竹公子有礼了,https://www.goodiptv.club/douyu/8887432
荒野达人,http://iptv.jxpan.vip:18888/aio/huya/11352975
铁血影视汇,https://www.goodiptv.club/douyu/9649701
一片青青草原,http://iptv.jxpan.vip:18888/aio/huya/11352973
●剧集_喜来乐,http://59.153.164.107:6868/huya/11601978
开心嘴炮,https://www.goodiptv.club/douyu/9026377
黄渤电影,http://iptv.jxpan.vip:18888/aio/huya/11352876
文茜的世界周报,https://iptv.mydiver.eu.org/live/encrypted/NDYxODY3YmU0MWJkMDM3ZmVlYTE4NDEzMzcwZGFmYzI6MmNlYmRmZWNlNDAzZWRiNWQ4MmQ4NTQ0MTIzZjZiNzBlMWRhY2NkMmZiMGQ4NTUwZTcyMTgzNDIwYWY5Mjg1NGI1MGNkZTA5MDc4YTU4ZDM4ODMxMzM4MDRmNDU5NDI0ZTMyNzI5NjMyZmY5ZTFjZWI5NDVjNDI0M2RkNGQ5NDhjYjViZmE3MTljMjhlOTUzNjdmM2MwOTExMDM2MGZkZTdjODk2NGNmZTIzZjUyYTQyZTFiYjY3YWNjYzhmMTBmMWZjNWQ4MWRmMjYwOWY2YWNkNjdkYjJjYWUzNDExYWUyYWFlMTIxNTM2NjY5NzIzNjdhNDkyNjYzYTM2ODJmZDc5NTEzYTdlOGUyNzA3ZTFlYWMyMGNmM2Y0YTg4MGQ4NzdiMWFkMzNiMWU1NmY4YmE2N2QyMjliMGRlMjg1MTNkYWJmNmUwMjZhN2YwNjY1ZTAwZWE3MTg3YWEzODZlOA?username=tg_at1uqlok
赶海大弟,https://www.goodiptv.club/douyu/9348766
看美剧,http://zzy789.xyz/douyu1.php?id=8869614
数据库saber,https://www.goodiptv.club/douyu/9720506
汪哥说电影,https://www.goodiptv.club/douyu/9312685
宝总与王小姐,http://live.nctv.top/huya.php?id=21059580
cctv14,https://stream1.freetv.fun/cctv14-59.ctv
鞋荐JMJ,https://www.goodiptv.club/douyu/865331
江苏城市,http://t.061899.xyz/tl/dq.php?id=jscs
阿良说剧,http://iptv.jxpan.vip:18888/aio/huya/30296909
战士吹沙埃,http://iptv.jxpan.vip:18888/aio/huya/30344039
冬日暖心猫,http://iptv.jxpan.vip:18888/aio/huya/29982669
看个M啊,https://www.goodiptv.club/douyu/9720919
电影迷小雅,https://www.goodiptv.club/douyu/9639225
●电影_a,http://61.150.115.189:7777/huya/11602031
SuperSportBlitz,https://iptv.mydiver.eu.org/live/encrypted/NzQ3MzY3OTE1MTE3YTQ3OWI1NjJmMDU3MjhmNGUwN2U6NDNhNzBmNWY5YWU4ZDY3YTZkYzRjNWI0ZWI1NDViYTQ4OWY1ODZlNjQxMjE3YmU2NDE2YWJhY2IwMGE2YzM0NGFkNDY5MTRiM2Q4NTA5M2NjZjhjZWRjZmQxZjEyNTcyMWUyNDNkMmZkZGY5OWNjZDIyZTVmZjNhMGZkODJlOGM1ZjU1YWQ3MWU5ZmEyMTMzMjg1NDYzMTI1ZmZmNzI5ZTQyNTc5YmY5NDk1OTg3YmQ2Yjc1M2QzNzFiOGViZmFlYTBiYjcyNWQxN2RmOGY1YTg3YTE2NmUwNmZmY2YzMmFlYmE1YmQyYTEyMTY5ODUzNjM5YzQ3NzNlMDY1ZjU5MzliM2NiZDU3NjdhYzc5NjMwMTRjYjlkMTdhYjg4MTdlOWViOWMxZGRiMTA1MDE0MWI1MDExZDRhODRmZDJkZmVlYjhlYmY5YzdlYmUxNmQ0MTFmYWJlMjgzMGYxMjk1YTI4YmYzNjExNmMzZTUyMzZiOTA2NjU5ZGQ0ZDRkNTE2?username=tg_at1uqlok
钱小元说电影,https://www.goodiptv.club/douyu/9368265
Aan2619742,https://www.goodiptv.club/douyu/11753064
BLOOMBERGTV,https://iptv.mydiver.eu.org/live/encrypted/ZTY4MzljMzIxM2RhZjVlMWQzMzJhMTVkY2Y4YTAzZGQ6YWIwNmJhNmRkY2QyZTEwODg5MDcwMDkyOTRkYWIxM2Q1YmU0NmRiNWU3MzYzYzdlMmZjMzNhNjhiYTkxYjVkMTgxZGM0MjQzMDQ1NGYxNTIwYmE5OGJkNmQ2NDQ3MTk0Yzk5ZTBmOGRkNTAzYjE0NDRlNjE4MWFiMGNjODYyOTU0MjcxMGFkMjJmMmFiZGRkN2NkMjdmNGVkNzNkOGUxNDY2ZjI0MGMzODJmOTUyNzYxOTdjNjMwYjc3YzFhZjgyMGI1YjFhZWQ3ZGJjMDFhMmViNTYxOTdkYWM4OTJkMjNkMDVmMWU3N2ExYmRkMTZlZTZhYmQ3M2UxOTk1NDdlZDVkMWIzYWI3N2QzN2FkYzAyZDI5NGUxN2NkZDYyYTY3NDczMTdmOTVlN2RjOWVhYzk4YjlmNzRmMmU2NmVkZjUwOGJjYWJkMDRlYTJjMmM4Mjk3NTQ4YjJlZjc5YzM1YzE5NzMzOTZmZWM0MTE2NTFlOWI2Y2U5MTJlZjRmMzA0?username=tg_at1uqlok
国民大会,https://iptv.mydiver.eu.org/live/encrypted/ZDY3ZGQ1ZDk1OWM2NDEzZTBiYWZlNjM4YzkzNTExNzY6ZmEzZDZiYzcwYjIyN2E3ZGYwMjliOGNlMzkxYzY3ZjM2NDM2MjMwNzAyYWM2ZjIyMDNhN2U2MWFkOTY0NDVlM2RlYzViMzAzMzVjMjBmMDExODAzYTA5M2ExYTZmYjYyOWFkM2FhNjlhYWU3YTUxM2Y0MTA5MTlkMGMzYTJhMzc3MGQzMGYzZGMzNzA5MGZkZGE2NGRhZDFmYjg1MDkxNDhjYzU2YjU3OTM4MDdlMjk1OWUyZjRmMjk4ZjI0ZGEyMmQ0NzViMzY1ZGU5NWZkYTYxOTZhMzhjMGMwYmMwNTNkOWMxNDQ5NWZjMzNkMmQxZDVjNDY2YTc2YjlkNTFlOTRiZDYyMGUxZDk0NjBiOGQ0ZDJiM2JmNGE3NDg0ZGMxOGM1MmI0NmQ5ZjU2NWFjNWZmNmQ2MWE1YTgzZjIxNzJlMmU5MzQ5NWY5MjA5NTI0MWFjZDE0NmJjZDRhZDI0ZA?username=tg_at1uqlok
一只梦幻小萌虎,http://iptv.jxpan.vip:18888/aio/huya/21059556
陈瑞-别思,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_3429064&response=res&format=mp4&type=convert_url
国风动画,http://live.nctv.top/huya.php?id=30080242
篮球巅峰,http://iptv.jxpan.vip:18888/aio/huya/30080158
名曰老饕,https://www.goodiptv.club/douyu/1732550
指缝里看电影,https://www.goodiptv.club/douyu/9647834
草帽丶海贼团,https://www.goodiptv.club/douyu/997925
马老师是马也Sama,https://www.goodiptv.club/douyu/8821892
小军迷,http://iptv.jxpan.vip:18888/aio/huya/11352909
斗鱼-神乐影视,http://129.150.54.232:10001/douyu/85894
搞笑院长,https://www.goodiptv.club/douyu/8829915
